No.|Object Name|RA|DEC|Type|Velocity|Redshift|Redshift Flag|Magnitude and Filter|Separation|References|Notes|Photometry Points|Positions|Redshift Points|Diameter Points|Associations
1200|NGC 6175|247.49194 |  40.62857 |GPair|  8802| 0.029360 |SUN |15.0 |  0.000|25|2|9|6|2|5|0
1201|GALEXASC J163452.60+462453.1  |248.71820 |  46.41472 |GPair| 57266| 0.191020 |SUN |17.66|  0.000|50|2|27|11|7|0|2
1202|2MASS J16353614+4117265|248.90063 |  41.29084 |GPair| 50965| 0.170000 |UUN |19.4r|  0.000|8|0|28|5|1|0|7
1203|VV 811|248.93603 |  27.48685 |GPair| 14887| 0.049658 |SUN |15.3 |  0.000|17|0|20|10|5|2|1
1204|IRAS 16358+6709|248.99592 |  67.06383 |GPair|||| 2.82|  0.000|4|0|5|3|0|0|0
1205|LQAC 249+040 003|249.13112 |  40.92969 |GPair|684426| 2.283000 |UUN |21.0K|  0.000|20|1|24|3|3|0|0
1206|MM J163650+4057|249.21010 |  40.95957 |GPair|715005| 2.385000 |UUN |22.4V|  0.000|67|1|44|10|17|0|2
1207|MM J163658+4104|249.24177 |  41.07820 |GPair||||25.2V|  0.000|6|1|10|2|0|0|0
1208|UGC 10479|249.39340 |  40.86839 |G|  9610| 0.032055 |SLS |16.0 |  0.000|34|3|34|12|8|7|0
1209|UGC 10491|249.55631 |  41.93937 |GPair|  8118| 0.027079 |SUN |15.0 |  0.000|24|5|18|6|2|5|8
1210|WISEA J164240.11-094314.8|250.66713 |  -9.72079 |GPair|  8098| 0.027012 |SUN |16.77|  0.000|88|0|73|43|21|0|2
1211|SGC 1640-665|251.33399 | -66.59450 |GPair|  4869| 0.016240 |S1L |     |  0.000|3|0|1|1|1|0|0
1212|HIPASS J1647+21|251.79083 |  21.13056 |GPair|  2626| 0.008761 |S1L |     |  0.000|1|0|0|1|1|0|3
1213|Kathryn's Wheel|251.83377 | -57.44022 |G|   842| 0.002809 |UUN |15.0 |  0.000|40|1|41|12|10|5|0
1214|ESO 023-IG 003|251.87305 | -81.44051 |GPair|  8820| 0.029420 |SUN |15.91|  0.000|15|3|6|5|1|1|0
1215|ESO 137- G 042|251.91958 | -60.14921 |G|  3265| 0.010891 |SUN |13.65|  0.000|35|1|46|14|12|16|0
1216|ARP 312|252.45583 |  46.71583 |GPair| 11632| 0.038800 |SUN |     |  0.000|11|0|8|5|1|0|0
1217|WISEA J165033.18-672040.5|252.63828 | -67.34459 |GPair|  7737| 0.025808 |SUN |16.5 |  0.000|8|0|22|6|1|0|0
1218|NGC 6230|252.68625 |   4.60500 |GPair||||15.5 |  0.000|11|0|3|3|0|2|1
1219|ESO 138- G 006|253.58411 | -61.88470 |G|  4512| 0.015050 |S1L |15.02|  0.000|11|0|10|5|5|12|0
1220|UGC 10610|253.75208 |  43.05833 |GPair| 10103| 0.033700 |UUN |15.0 |  0.000|9|1|3|2|1|1|0
1221|WKK 7776|254.37431 | -58.57400 |G|  2790| 0.009306 |UUN |13.6 |  0.000|17|1|32|10|9|4|0
1222|2MASX J17002550+3233008|255.10674 |  32.55055 |G|   -72|-0.000239 |SLS |18  v|  0.000|1|0|20|4|1|6|1
1223|IRAS 17038+6038|256.15771 |  60.58639 |GPair| 29110| 0.097100 |SUN |     |  0.000|7|1|5|3|1|0|0
1224|UGC 10691|256.28286 |  30.40315 |GPair||||15.5 |  0.000|6|1|2|3|0|3|3
1225|WISEA J170508.65+075924.3|256.28604 |   7.99009 |G|  9221| 0.030758 |SUN |15.6 |  0.000|21|0|35|10|9|2|0
1226|ESO 138- G 014|256.75000 | -62.08469 |G|  1508| 0.005030 |UUN |13.20|  0.000|68|1|35|16|15|16|0
1227|ZwCl 1710.4+6401 40|258.42918 |  64.08213 |G| 25375| 0.084643 |SLS |17.0g|  0.000|30|0|83|14|11|12|1
1228|CGCG 300-015|260.52471 |  59.11378 |GPair|  2560| 0.008539 |SUN |14.9 |  0.000|5|0|5|3|1|0|0
1229|KPG 510|260.66285 |  30.87568 |GPair||||14.6 |  0.000|7|0|2|2|0|0|1
1230|NGC 6365|260.68025 |  62.16771 |GPair|  8484| 0.028300 |SLS |14.6 |  0.000|28|1|10|4|2|0|2
1231|IC 1261|260.84734 |  71.26365 |GPair| 13843| 0.046175 |SUN |14.9 |  0.000|10|0|6|4|1|0|3
1232|FLS14(R) J172640.5+595550|261.66883 |  59.93066 |GPair||||19.4R|  0.000|2|0|3|2|0|0|3
1233|NVSS J172648+602621|261.69900 |  60.43970 |GPair||||19.6g|  0.000|1|0|1|1|0|0|4
1234|IC 1259|261.85750 |  58.51667 |GPair|  7585| 0.025300 |SUN |14.0 |  0.000|21|3|4|2|1|1|0
1235|CGCG 140-031|262.07833 |  23.62417 |G|  8994| 0.030000 |SUN |15.7 |  0.000|9|0|15|5|2|3|0
1236|NGC 6387|262.09895 |  57.54538 |G|  8558| 0.028548 |SLS |15.0g|  0.000|63|1|74|31|27|10|0
1237|WISEA J173229.59-563653.4|263.12330 | -56.61484 |G| 28677| 0.095656 |SLS |15.3R|  0.000|4|0|24|4|1|0|0
1238|CGCG 321-020|263.66166 |  67.03517 |GPair|  7912| 0.026392 |SUN |15.6 |  0.000|10|0|9|5|2|0|2
1239|CGMW 3-0346|266.12411 |  -2.84707 |GPair||||     |  0.000|2|0|1|1|0|0|1
1240|ESO 044-IG 020|267.08599 | -75.45531 |G|  5397| 0.018001 |S1L |     |  0.000|6|1|8|5|2|1|0
1241|KPG 525|267.33583 |  20.78389 |GPair|  3464| 0.011553 |S1L |13.9 |  0.000|6|0|0|2|1|0|0
1242|KUG 1750+683B|267.47662 |  68.40713 |G| 15357| 0.051225 |SUN |15.2 |  0.000|37|0|49|18|9|3|1
1243|VLANEP J1750.1+6824|267.52021 |  68.41053 |GPair| 15259| 0.050900 |SUN | 0.00|  0.000|3|0|0|1|1|0|1
1244|CGMW 3-0532|267.63268 |   3.71366 |GPair||||     |  0.000|2|0|1|1|0|0|0
1245|ESO 102-IG 017|268.01707 | -65.44653 |GPair||||     |  0.000|1|1|10|4|0|1|0
1246|WISEA J175345.38+335052.5|268.43909 |  33.84792 |G| 18815| 0.062760 |SUN |17.1B|  0.000|19|0|36|7|3|2|0
1247|CGCG 113-007|269.00417 |  16.19472 |GPair||||15.7 |  0.000|7|0|3|4|0|0|0
1248|KPG 526|269.00708 |  18.35556 |GPair|  3008| 0.010032 |S1L |12.6 |  0.000|10|0|0|1|2|0|0
1249|WISEA J175954.26-521454.7|269.97610 | -52.24855 |G| 13709| 0.045728 |SUN |15.3R|  0.000|9|0|36|6|4|2|0
1250|IRAS F18111+6636|272.79542 |  66.61639 |GPair||||     |  0.000|5|0|8|2|0|0|1
1251|IRAS 18113+1055|273.42167 |  10.93722 |GPair|  6669| 0.022245 |SUN |     |  0.000|5|0|5|1|1|0|0
1252|VV 711|274.00917 |  28.70639 |GPair|  8002| 0.026692 |SUN |15.2 |  0.000|9|0|8|4|1|2|0
1253|UGC 11195|274.48674 |  30.65119 |GPair|  5584| 0.018626 |SUN |14.4 |  0.000|25|1|13|7|7|6|0
1254|VII Zw 784|274.66542 |  58.31472 |GPair||||16.6 |  0.000|1|1|1|1|0|0|0
1255|VII Zw 785|274.88292 |  66.30972 |GPair||||17.2 |  0.000|6|1|3|1|0|0|2
1256|NGC 6636|275.51634 |  66.61942 |GPair|  4214| 0.014056 |SUN |14.2 |  0.000|42|4|16|7|8|1|0
1257|AM 1806-852|275.61042 | -85.40389 |GPair|  2572| 0.008578 |S1L |     |  0.000|9|1|1|1|1|0|0
1258|VII Zw 800|276.37250 |  72.15056 |GPair|   600| 0.002000 |PUN |17.6 |  0.000|6|1|14|3|1|0|1
1259|CGCG 279-014|277.01017 |  53.11354 |GPair|  8533| 0.028463 |SUN |15.5 |  0.000|6|0|10|6|2|0|1
1260|CGMW 3-2218|277.14304 | -20.88885 |GPair||||     |  0.000|2|0|1|1|0|0|0
1261|IRAS 18219-7555|277.24025 | -75.89294 |GPair||||     |  0.000|4|0|6|3|0|0|0
1262|I Zw 208|278.16646 |  54.53286 |GPair|  8722| 0.029093 |SUN |14.8 |  0.000|9|2|9|4|2|0|1
1263|WISEA J183241.12-341127.3|278.17134 | -34.19094 |G|  5449| 0.018176 |SUN |13.6R|  0.000|124|1|100|46|20|5|1
1264|ESO 281-IG 022|279.88992 | -46.26153 |GPair| 12411| 0.041400 |SUN |     |  0.000|4|1|6|3|1|1|0
1265|CGMW 3-2455|279.92921 | -17.51540 |GPair||||     |  0.000|1|0|1|1|0|0|0
1266|CGMW 3-2485|280.32633 | -22.60524 |GPair||||     |  0.000|2|0|1|1|0|0|0
1267|NGC 6692|280.42264 |  34.84332 |GPair|  5465| 0.018229 |SUN |14.3 |  0.000|24|1|13|8|3|4|0
1268|HIPASS J1842+17|280.72417 |  17.03722 |GPair|  3910| 0.013042 |S1L |     |  0.000|3|0|0|1|1|0|0
1269|ESO 230-IG 009|281.05982 | -50.78392 |GPair||||     |  0.000|3|1|2|3|0|1|0
1270|IC 4759|281.42083 | -63.08528 |GPair|  4955| 0.016528 |SUN |14   |  0.000|21|3|6|6|1|1|0
1271|HIPASS J1845-72|281.43958 | -72.64222 |GPair|  5389| 0.017976 |S1L |     |  0.000|4|0|1|1|1|0|0
1272|ESO 141-IG 004|281.80972 | -58.13559 |GPair||||     |  0.000|3|1|6|3|0|1|0
1273|UGC 11363|281.89514 |  70.73360 |GPair| 13191| 0.044000 |SUN |14.9 |  0.000|23|1|34|9|1|3|0
1274|AM 1846-553|282.71636 | -55.49950 |GPair|  2803| 0.009349 |S1L |     |  0.000|6|0|2|3|3|0|0
1275|CGCG 280-005|282.73739 |  55.76036 |GPair||||15.7 |  0.000|6|0|11|5|0|0|0
1276|WISEA J185222.44-293620.7|283.09352 | -29.60576 |G| 12711| 0.042399 |SLS |14.8R|  0.000|18|0|32|10|6|2|0
1277|CGMW 4-3581|283.30792 | -27.51139 |GPair||||     |  0.000|2|0|1|1|0|0|0
1278|CGMW 3-2772|283.47513 | -17.64850 |GPair||||     |  0.000|2|0|1|1|0|0|1
1279|ESO 281-IG 036|283.97847 | -46.28992 |GPair| 19602| 0.065385 |SUN |     |  0.000|5|1|6|4|1|1|2
1280|AM 1852-695|284.45317 | -69.79921 |GPair| 14360| 0.047900 |SUN |15.50|  0.000|7|2|17|5|1|0|0
1281|VII Zw 852|284.55792 |  65.52333 |GPair| 52883| 0.176400 |SMU |17.1 |  0.000|28|4|12|6|3|0|1
1282|CGMW 3-2946|285.32559 | -17.22311 |GPair||||     |  0.000|2|0|1|1|0|0|1
1283|CGMW 4-4577|285.48000 | -26.66944 |GPair||||     |  0.000|2|0|1|1|0|0|1
1284|IRAS 19075-1027|287.57963 | -10.36917 |GPair||||     |  0.000|3|0|5|1|0|0|2
1285|VV 414|287.75576 |  73.41932 |GPair|  7500| 0.025017 |SUN |15.1 |  0.000|24|1|19|6|3|0|0
1286|ESO 184-IG 032|288.17560 | -53.87047 |GPair|  7168| 0.023910 |SUN |14.70|  0.000|17|2|7|5|2|3|0
1287|ESO 141-IG 032|288.22083 | -60.38550 |GPair|  4629| 0.015441 |SUN |14.24|  0.000|12|1|13|4|2|13|0
1288|HIPASS J1915-54b|288.80417 | -54.67833 |GPair|  2717| 0.009063 |S1L |     |  0.000|3|0|2|1|2|0|0
1289|IC 4838|289.19299 | -61.61375 |GPair|  4329| 0.014440 |SUN |14.3 |  0.000|18|1|20|6|3|14|0
1290|PKS 1915-12|289.47686 | -12.07709 |GPair||||18.0 |  0.000|16|0|13|3|0|0|1
1291|CGMW 3-3930|291.36807 |   0.73666 |GPair||||     |  0.000|3|0|1|1|0|0|1
1292|GALEXASC J192832.03+442951.5  |292.13345 |  44.49750 |GPair| 29874| 0.099649 |SUN |     |  0.000|3|0|11|3|1|0|1
1293|ESO 338-IG 008|292.55314 | -39.41178 |GGroup|  2788| 0.009300 |S1L |14.19|  0.000|14|1|6|9|3|1|0
1294|Superantennae|292.83917 | -72.65500 |GPair| 18500| 0.061709 |SUN |14.5 |  0.000|205|6|113|30|35|0|0
1295|CGMW 3-4175|292.87073 |  -9.95166 |GPair||||     |  0.000|4|0|1|1|0|0|1
1296|RR 303|292.88893 | -67.34700 |GPair|  4894| 0.016324 |S1L |     |  0.000|4|0|1|2|1|0|0
1297|CGMW 3-4255|293.31169 |  -0.61793 |GPair|  1435| 0.004787 |SUN |17.5 |  0.000|9|0|4|3|4|0|0
1298|ESO 338-IG 011|293.34971 | -39.66988 |GPair| 22365| 0.074600 |SUN |16.0 |  0.000|37|6|21|6|1|1|1
1299|CGMW 3-4379|294.28485 |  -7.75532 |GPair||||     |  0.000|3|0|1|1|0|0|1
1300|ESO 232-IG 013|294.39905 | -47.58534 |GPair||||     |  0.000|1|1|2|2|0|1|0
1301|HIPASS J1943-06|295.95417 |  -6.87778 |GPair|  1515| 0.005053 |UUN |     |  0.000|1|1|1|1|1|0|0
1302|IRAS 19455+5245|296.70417 |  52.87806 |GPair| 17051| 0.056876 |SUN |     |  0.000|2|0|5|3|1|0|1
1303|ESO 232-IG 025|296.74681 | -51.84676 |GPair||||14.61|  0.000|11|2|12|5|0|14|0
1304|IRAS 19481+0410|297.67250 |   4.31028 |GPair|  8784| 0.029300 |SUN |     |  0.000|5|0|5|2|1|0|0
1305|UGC 11494|298.51017 |  49.93781 |GPair|  7518| 0.025077 |SUN |15.3 |  0.000|7|1|11|7|1|1|0
1306|HIPASS J1954-12|298.66250 | -12.63333 |G|  1632| 0.005445 |S1L |     |  0.000|3|0|2|1|2|0|0
1307|VV 297|304.23875 | -70.75833 |GPair|  4688| 0.015637 |S1L |     |  0.000|12|1|4|1|1|0|0
1308|ESO 462-IG 020|306.73658 | -29.11700 |GPair|  5930| 0.019782 |S1L |14.51|  0.000|16|1|16|5|4|12|1
1309|VV 767|307.71575 | -25.36453 |GPair||||     |  0.000|4|0|5|3|0|0|0
1310|PKS 2026-721|307.92054 | -71.98036 |GPair||||16.5 |  0.000|7|0|8|4|0|0|0
1311|RR 320|307.93952 | -30.81556 |GPair|  2831| 0.009443 |S1L |     |  0.000|4|0|2|2|2|0|0
1312|AM 2028-662|308.36703 | -66.21932 |GPair|  3251| 0.010844 |S1L |     |  0.000|3|0|1|1|1|0|0
1313|ESO 234-IG 048|308.60680 | -47.66792 |GGroup||||15.87|  0.000|4|1|6|5|0|1|0
1314|ESO 400-IG 040|308.69067 | -35.82078 |GPair| 26382| 0.088000 |SUN |15.5 |  0.000|19|2|13|4|1|1|1
1315|RR 322|309.63584 | -52.12659 |GPair|  4754| 0.015858 |S1L |     |  0.000|6|1|2|2|2|0|0
1316|WISEA J203915.15-442237.4|309.81313 | -44.37706 |G| 18538| 0.061836 |SLS |14.37|  0.000|2|0|28|4|2|2|0
1317|ESO 341-IG 006|310.40249 | -37.98431 |G|  6745| 0.022499 |SLS |14.79|  0.000|17|1|47|14|7|15|0
1318|ESO 187-IG 003|310.42536 | -56.17367 |GPair||||16.30|  0.000|4|1|9|3|0|10|0
1319|HIPASS J2043-29|310.89583 | -29.74194 |G|  2715| 0.009056 |UUN |     |  0.000|3|0|2|1|2|0|0
1320|IRAS 20414-1651|311.07578 | -16.67122 |GPair| 25823| 0.086136 |S1L |17.1 |  0.000|94|5|42|17|23|0|0
1321|ESO 187-IG 013|311.20150 | -52.81894 |GPair||||13.9 |  0.000|9|1|11|5|0|11|0
1322|UGC 11634|312.07092 |  16.72442 |GPair|  5583| 0.018623 |S1L |14.7 |  0.000|13|1|11|4|3|1|1
1323|ESO 235-IG 005|312.54547 | -51.31332 |GPair|  9447| 0.031513 |S1L |14.6 |  0.000|2|1|1|3|1|1|0
1324|AM 2047-330|312.58926 | -32.81328 |GPair|  5704| 0.019026 |SUN |14.68|  0.000|11|0|6|5|1|0|1
1325|ESO 401- G 016|312.83468 | -36.30905 |G| 15685| 0.052319 |SLS |14.4r|  0.000|19|1|36|13|7|3|1
1326|CGCG 448-015|312.83974 |  18.97801 |G|  8621| 0.028756 |SUN |15.7 |  0.000|21|1|28|9|6|3|0
1327|ESO 074-IG 013|312.84711 | -67.93099 |GPair|  9824| 0.032770 |S1L |     |  0.000|5|1|1|4|2|1|0
1328|WISEA J205403.78-510228.8|313.51578 | -51.04133 |GPair||||15.91|  0.000|1|1|14|2|0|0|0
1329|ESO 074-IG 020|313.54417 | -69.03694 |GPair| 10956| 0.036545 |SUN |14.9 |  0.000|14|1|10|7|1|1|1
1330|CGCG 425-018|313.86888 |  15.50903 |GPair||||15.2 |  0.000|5|0|2|2|0|0|0
1331|APMBGC 187+014+002|313.98346 | -54.92838 |GPair||||16.17|  0.000|2|0|3|2|0|0|1
1332|ESO 106-IG 015|314.47875 | -66.48722 |GPair||||15.8B|  0.000|6|1|3|5|0|1|0
1333|ESO 235-IG 026|314.80355 | -52.00583 |G| 15294| 0.051015 |SUN |14.0 |  0.000|30|2|46|13|5|13|0
1334|PKS 2056-369|314.92332 | -36.76517 |GPair||||18.0 |  0.000|30|0|25|15|0|0|0
1335|UGC 11671|316.13917 |   9.65944 |GPair|  4943| 0.016488 |S1L |14.4 |  0.000|13|1|6|5|3|1|8
1336|AM 2056-825|316.25233 | -82.72778 |GPair||||     |  0.000|4|0|4|4|0|0|0
1337|NGC 7012|316.68961 | -44.81463 |G|  8798| 0.029347 |SUN |13.65|  0.000|23|3|39|11|6|16|0
1338|ESO 235-IG 061|316.80617 | -47.55726 |GPair|  4548| 0.015170 |S1L |14.69|  0.000|17|2|8|7|3|3|0
1339|NGC 7017|316.83556 | -25.48685 |GPair| 10119| 0.033753 |SUN |14.69|  0.000|23|2|3|4|2|2|0
1340|ESO 144-IG 018|317.08196 | -57.50357 |GPair| 15362| 0.051242 |SUN |15.4 |  0.000|12|1|7|5|2|1|0
1341|ESO 235-IG 071|317.91985 | -47.34581 |GPair||||15.87|  0.000|4|1|9|2|0|12|0
1342|ESO 145-IG 001|319.24704 | -59.33333 |GPair| 18131| 0.060479 |SUN |15.05|  0.000|9|1|9|6|1|12|0
1343|AKARI J2117081-392453|319.28350 | -39.41317 |GPair| 17628| 0.058801 |SUN |     |  0.000|2|0|2|1|1|0|0
1344|KPG 556|319.76518 |   5.93405 |GPair||||14.3 |  0.000|3|0|1|1|0|0|0
1345|ESO 236-IG 005|320.31045 | -51.73372 |GPair||||14.97|  0.000|7|1|11|6|0|1|0
1346|ESO 287-IG 010|320.34288 | -46.59846 |G| 22757| 0.075909 |SUN |14.0r|  0.000|21|1|42|15|6|13|0
1347|ESO 530-IG 038|320.63017 | -27.18012 |GPair| 11217| 0.037416 |UUN |15.35|  0.000|11|2|14|6|3|10|1
1348|3C 433|320.93556 |  25.06997 |GPair| 30459| 0.101600 |SUN |18.7 |  0.000|320|6|163|23|24|1|0
1349|ESO 107-IG 028|321.15040 | -64.08340 |GPair|  1776| 0.005923 |S1L |16.18|  0.000|3|1|2|5|2|1|0
1350|4C +00.79|321.43479 |   0.93064 |GPair||||17.5 |  0.000|23|0|18|5|0|0|0
1351|CGCG 401-022|321.51944 |   5.45361 |GPair||||15.6 |  0.000|5|0|6|4|0|0|0
1352|GALEXASC J212709.05-623209.1  |321.78697 | -62.53591 |GPair||||18.52|  0.000|3|0|11|3|0|0|1
1353|AM 2128-461 NED02|323.01930 | -46.04710 |GPair||||14.82|  0.000|3|0|3|4|0|0|0
1354|IRAS F21310-1959|323.45387 | -19.76672 |GPair||||     |  0.000|2|0|5|2|0|0|2
1355|PKS 2130-53|323.56672 | -53.61554 |GPair| 22784| 0.076000 |SUN |18.0 |  0.000|28|1|13|3|2|0|0
1356|APMBGC 145+009+085|323.66336 | -61.49490 |GPair||||15.98|  0.000|2|0|3|2|0|0|0
1357|AM 2132-390|323.88017 | -38.85620 |GPair| 14990| 0.050000 |PUN |15.98|  0.000|5|0|7|4|1|0|0
1358|ESO 343-IG 013|324.04483 | -38.54378 |GPair|  5714| 0.019060 |SUN |14.1 |  0.000|53|6|22|14|7|3|0
1359|WISEA J213639.12-145711.0|324.16302 | -14.95308 |G| 51244| 0.170932 |SUN |19.00|  0.000|3|0|29|5|1|2|0
1360|AM 2132-722|324.38645 | -72.13373 |GPair| 17274| 0.057620 |SLS |16.62|  0.000|5|0|44|10|3|2|0
1361|CGCG 402-013|324.92916 |   6.28082 |GPair|  4844| 0.016158 |SUN |14.4 |  0.000|27|2|5|4|2|0|0
1362|ESO 145-IG 011|325.42179 | -60.88642 |GPair| 16848| 0.056200 |SUN |15.82|  0.000|6|1|7|7|1|1|0
1363|ESO 108-IG 001|325.65716 | -64.43434 |GPair| 17298| 0.057700 |SUN |16.18|  0.000|7|2|8|7|1|1|0
1364|GEMS_N7144_06|325.67905 | -47.92343 |GPair|  1956| 0.006525 |UUN |     |  0.000|1|0|0|1|1|0|0
1365|CGCG 529-003|325.85684 |  43.55637 |GPair||||15.2 |  0.000|4|0|4|4|0|0|0
1366|CGCG 544-003|326.04458 |  46.24944 |GPair||||15.1 |  0.000|5|0|3|4|0|1|0
1367|IRAS F21415-6454|326.35479 | -64.66947 |GPair||||     |  0.000|3|0|6|3|0|0|0
1368|NGC 7119|326.56505 | -46.51597 |GPair|  9666| 0.032242 |SUN |14.24|  0.000|20|2|2|2|3|0|0
1369|ESO 145-IG 021|327.80283 | -61.20053 |GPair||||14.1 |  0.000|7|1|6|5|0|1|0
1370|ESO 108-IG 005|328.16818 | -63.57105 |GPair||||16.31|  0.000|9|1|7|7|0|1|0
1371|WISEA J215405.80-713013.5|328.52420 | -71.50376 |GPair||||16.85|  0.000|1|0|15|2|0|0|0
1372|APMBGC 075-048-090|328.55346 | -68.20137 |GPair||||16.35|  0.000|2|0|3|2|0|0|0
1373|ESO 189-IG 013|328.92699 | -56.11117 |GGroup| 12921| 0.043100 |SUN |15.75|  0.000|8|1|6|6|1|1|0
1374|GALEXASC J215827.94-583405.5  |329.61692 | -58.56851 |GPair||||15.59|  0.000|2|0|7|3|0|0|0
1375|UGC 11871|330.17250 |  10.55222 |GPair|  7969| 0.026582 |S1L |14.1r|  0.000|126|6|69|27|40|5|0
1376|PKS 2158-167|330.22866 | -16.54242 |GPair|250477| 0.835500 |UUN |22.0 |  0.000|30|0|25|11|2|0|0
1377|UGC 11878|330.59580 |  18.31866 |GPair|  7606| 0.025371 |S1L |14.8 |  0.000|40|3|29|8|11|5|0
1378|ESO 404- G 023|330.67353 | -33.80542 |G|  4477| 0.014934 |S1L |13.97|  0.000|45|2|57|15|17|18|1
1379|PKS 2201-217|331.01065 | -21.44705 |GGroup| 21945| 0.073200 |SUN |16.44|  0.000|14|0|5|3|1|0|0
1380|IC 5154|331.12610 | -66.11240 |G|  3243| 0.010817 |SLS |14.88|  0.000|27|1|24|10|5|3|0
1381|HIPASS J2206-31|331.55833 | -31.06806 |GGroup|  2608| 0.008700 |S1L |     |  0.000|3|0|2|1|2|0|0
1382|CGCG 377-026|331.64600 |   0.05696 |GPair||||15.6 |  0.000|4|0|16|5|0|0|0
1383|UGC 11908|331.64675 |  16.05536 |G|  1770| 0.005904 |SUN |16.0 |  0.000|23|0|6|8|9|5|0
1384|NGC 7204|331.72485 | -31.04982 |GPair|  2590| 0.008639 |SUN |14.50|  0.000|33|3|15|10|6|13|0
1385|CGCG 403-028|332.03900 |   4.68976 |GPair|  4075| 0.013592 |S1L |14.7 |  0.000|17|2|13|5|3|0|0
1386|ESO 189-IG 027|332.80018 | -53.61662 |G| 15976| 0.053290 |SLS |15.32|  0.000|15|1|44|13|4|13|0
1387|ESO 344- G 016|333.67506 | -38.80635 |G| 11906| 0.039714 |SUN |14.52|  0.000|69|1|60|25|19|3|0
1388|IC 5173|333.67823 | -69.36634 |GPair|  3107| 0.010365 |S1L |14.7 |  0.000|12|2|2|7|4|1|0
1389|UGC 11958|333.70695 |  13.84476 |GTrpl|  7885| 0.026300 |SUN |14.3 |  0.000|221|12|53|14|15|2|1
1390|HIPASS J2215+19|333.95375 |  19.24222 |GPair|  1529| 0.005099 |S1L |     |  0.000|1|0|0|1|1|0|0
1391|HIPASS J2216-21|334.18750 | -21.32361 |GPair|  2596| 0.008660 |S1L |     |  0.000|5|0|2|1|3|0|0
1392|ESO 027-IG 007|335.55333 | -80.23361 |GPair| 12262| 0.040900 |SUN |17.5 |  0.000|10|1|6|5|1|1|0
1393|CGCG 429-004|335.98198 |  15.24643 |GPair||||15.6 |  0.000|6|0|14|3|0|0|0
1394|IV Zw 099|336.20887 |  38.82811 |G|  8837| 0.029477 |SUN |15.7 |  0.000|14|2|40|12|6|2|0
1395|ESO 467-IG 056|336.36021 | -27.70141 |GPair||||15.79|  0.000|5|1|6|6|0|1|0
1396|ESO 076-IG 015|336.48032 | -70.56731 |GPair| 19992| 0.066686 |SUN |16.05|  0.000|7|1|12|5|1|11|1
1397|NGC 7285|337.15813 | -24.84067 |G|  4324| 0.014423 |UUN |12.81|  0.000|43|7|38|11|8|15|0
1398|ESO 146-IG 029|337.32745 | -58.41047 |GPair||||     |  0.000|6|2|5|5|0|1|0
1399|CGCG 514-050|337.83813 |  39.36256 |GPair|  5136| 0.017132 |SUN |14.49|  0.000|287|15|79|10|6|3|0
1400|APMUKS(BJ) B223108.10-401546.3|338.51187 | -40.00440 |GPair||||17.81|  0.000|1|0|3|1|0|0|0
1401|NGC 7318|338.99000 |  33.96556 |GPair|  6203| 0.020690 |SUN |14.9 |  0.000|49|3|24|4|1|2|0
1402|KPG 570|339.39875 |  23.79250 |GPair||||11.7 |  0.000|7|0|1|2|0|0|0
1403|IC 5243|340.35246 |  23.37464 |G|  7154| 0.023863 |S1L |14.8 |  0.000|51|4|35|15|15|6|0
1404|ESO 534-IG 016|340.36672 | -24.19179 |G| 15298| 0.051029 |SLS |16.14|  0.000|10|1|36|10|5|14|0
1405|KUG 2239+072|340.42125 |   7.52528 |GPair|  7616| 0.025404 |SUN |15.5:|  0.000|7|0|6|4|1|0|0
1406|ESO 049-IG 002|340.94105 | -75.76926 |GPair|||| 0.89|  0.000|6|1|6|5|0|1|0
1407|ESO 109-IG 017|341.32626 | -62.82695 |GTrpl||||16.15|  0.000|3|1|12|6|0|1|1
1408|AM 2243-525|341.56100 | -52.72250 |GPair| 29979| 0.100000 |UUN |16.21|  0.000|14|2|7|7|1|0|0
1409|AM 2245-342|342.07053 | -34.17445 |GPair||||16.20|  0.000|3|0|14|3|0|0|2
1410|UGC 12219|342.95042 |  17.26722 |GPair||||15.6 |  0.000|7|1|6|2|0|1|0
1411|IRAS 22491-1808|342.95563 | -17.87333 |GPair| 23309| 0.077750 |S1L |16.15|  0.000|259|13|126|46|44|0|0
1412|PKS 2253-465|344.17485 | -46.29345 |GPair||||17.29|  0.000|11|0|21|8|0|0|0
1413|KUG 2255+144|344.46996 |  14.75006 |G|  9129| 0.030451 |UUN |15.5:|  0.000|12|1|1|4|3|0|0
1414|UGC 12280|344.68792 |  24.63972 |GPair| 11876| 0.039614 |S1L |15.34|  0.000|17|1|10|4|5|5|1
1415|ESO 147-IG 019|345.38055 | -59.63764 |GPair| 10007| 0.033380 |SUN |14.3 |  0.000|12|2|8|7|1|1|0
1416|NGC 7468|345.74693 |  16.60510 |G|  2088| 0.006965 |UUN |14.16|  0.000|188|11|110|30|32|6|0
1417|WISEA J230342.72-262726.9|345.92803 | -26.45749 |GPair| 24373| 0.081300 |SUN |17.21|  0.000|4|0|38|8|2|4|0
1418|NGC 7475|346.04542 |  20.08114 |GPair| 11182| 0.037299 |SUN |15.1 |  0.000|8|1|2|2|1|1|1
1419|IRAS 23013-5342|346.06651 | -53.43609 |GPair| 19079| 0.063641 |SUN |17.25|  0.000|6|0|6|3|1|0|1
