No.|Object Name|RA|DEC|Type|Velocity|Redshift|Redshift Flag|Magnitude and Filter|Separation|References|Notes|Photometry Points|Positions|Redshift Points|Diameter Points|Associations
927|SSTSL2 J022221.64-054910.1| 35.59018 |  -5.81944 |VisS|910306| 3.036454 |PUN |22.9r|  0.000|1|0|8|2|1|0|0
928|SSTSL2 J022221.72-043252.7| 35.59047 |  -4.54793 |VisS|904746| 3.017908 |PUN |25.4r|  0.000|1|0|8|2|1|0|0
929|SSTSL2 J022224.59-035744.8| 35.60242 |  -3.96246 |G|904746| 3.017908 |PUN |24.1r|  0.000|1|0|8|2|1|0|0
930|SSTSL2 J022224.87-042606.1| 35.60365 |  -4.43502 |G|904746| 3.017908 |PUN |23.5r|  0.000|1|0|10|2|1|0|0
931|WISEA J022226.42-051607.2| 35.60985 |  -5.26802 |VisS|910306| 3.036454 |PUN |24.3r|  0.000|1|0|22|3|1|0|0
932|SSTSL2 J022228.17-042355.2| 35.61744 |  -4.39872 |VisS|910306| 3.036454 |PUN |25.0r|  0.000|1|0|8|2|1|0|0
933|SSTSL2 J022230.87-043522.7| 35.62857 |  -4.58975 |VisS|904746| 3.017908 |PUN |     |  0.000|1|0|7|2|1|0|0
934|XMM:[RBO2008] ir 00293875| 35.62882 |  -5.72430 |VisS|904746| 3.017908 |PUN |24.5r|  0.000|1|0|0|1|1|0|0
935|SSTSL2 J022233.34-042140.3| 35.63895 |  -4.36122 |VisS|904746| 3.017908 |PUN |24.2r|  0.000|1|0|8|2|1|0|0
936|SSTSL2 J022233.51-044912.8| 35.63974 |  -4.82032 |VisS|910306| 3.036454 |PUN |24.1r|  0.000|1|0|8|2|1|0|0
937|SSTSL2 J022234.72-030524.2| 35.64470 |  -3.09008 |XrayS|911969| 3.042000 |PUN |     |  0.000|3|0|11|4|1|0|0
938|SSTSL2 J022237.22-034346.1| 35.65504 |  -3.72949 |VisS|910306| 3.036454 |PUN |     |  0.000|1|0|10|2|1|0|0
939|SSTSL2 J022237.48-051751.9| 35.65617 |  -5.29789 |G|910306| 3.036454 |PUN |22.7r|  0.000|1|0|10|2|1|0|0
940|XMM:[RBO2008] ir 00176688| 35.66269 |  -4.97665 |G|910306| 3.036454 |PUN |     |  0.000|1|0|0|1|1|0|0
941|SSTSL2 J022239.74-051315.1| 35.66561 |  -5.22087 |IrS|907352| 3.026600 |PUN |     |  0.000|2|0|8|3|1|0|0
942|SSTSL2 J022240.18-043539.5| 35.66743 |  -4.59437 |VisS|910306| 3.036454 |PUN |24.6r|  0.000|1|0|8|2|1|0|0
943|SSTSL2 J022241.91-034855.4| 35.67467 |  -3.81542 |VisS|904746| 3.017908 |PUN |25.0r|  0.000|1|0|8|2|1|0|0
944|SSTSL2 J022242.78-041326.9| 35.67823 |  -4.22420 |VisS|904746| 3.017908 |PUN |24.8r|  0.000|1|0|8|2|1|0|0
945|WISEA J022243.97-035029.1| 35.68322 |  -3.84112 |VisS|904746| 3.017908 |PUN |24.9r|  0.000|1|0|22|3|1|0|0
946|SSTSL2 J022244.39-050105.1| 35.68501 |  -5.01811 |VisS|910306| 3.036454 |PUN |24.5r|  0.000|1|0|8|2|1|0|0
947|SSTSL2 J022245.53-041654.9| 35.68971 |  -4.28196 |VisS|910306| 3.036454 |PUN |24.1r|  0.000|1|0|10|2|1|0|0
948|SSTSL2 J022248.09-042430.8| 35.70035 |  -4.40858 |VisS|904746| 3.017908 |PUN |24.4r|  0.000|1|0|8|2|1|0|0
949|SSTSL2 J022248.61-051501.9| 35.70253 |  -5.25065 |G|910306| 3.036454 |PUN |23.7r|  0.000|1|0|8|2|1|0|0
950|XMM:[RBO2008] ir 00192174| 35.70546 |  -4.57872 |VisS|910306| 3.036454 |PUN |24.1r|  0.000|1|0|0|1|1|0|0
951|XMM:[RBO2008] ir 00183284| 35.72273 |  -4.78721 |VisS|904746| 3.017908 |PUN |23.6r|  0.000|1|0|0|1|1|0|0
952|SSTSL2 J022254.63-040821.4| 35.72766 |  -4.13932 |VisS|904746| 3.017908 |PUN |24.4r|  0.000|1|0|10|2|1|0|0
953|SSTSL2 J022254.89-044245.0| 35.72878 |  -4.71249 |VisS|904746| 3.017908 |PUN |24.5r|  0.000|1|0|8|2|1|0|0
954|XMM:[RBO2008] ir 00282219| 35.74051 |  -5.98055 |G|910306| 3.036454 |PUN |22.7r|  0.000|1|0|0|1|1|0|0
955|SSTSL2 J022259.28-053317.6| 35.74701 |  -5.55497 |G|910306| 3.036454 |PUN |23.9r|  0.000|1|0|8|2|1|0|0
956|SSTSL2 J022259.39-053950.7| 35.74744 |  -5.66416 |VisS|910306| 3.036454 |PUN |25.1r|  0.000|1|0|10|2|1|0|0
957|SSTSL2 J022259.93-053843.4| 35.74971 |  -5.64543 |VisS|904746| 3.017908 |PUN |24.5r|  0.000|1|0|8|2|1|0|0
958|SSTSL2 J022303.26-035205.8| 35.76357 |  -3.86830 |VisS|910306| 3.036454 |PUN |23.8r|  0.000|1|0|10|2|1|0|0
959|XMM:[RBO2008] ir 00281309| 35.76394 |  -5.99399 |VisS|904746| 3.017908 |PUN |24.5r|  0.000|1|0|0|1|1|0|0
960|SSTSL2 J022307.04-042750.6| 35.77934 |  -4.46408 |VisS|910306| 3.036454 |PUN |24.6r|  0.000|1|0|8|2|1|0|0
961|SSTSL2 J022308.56-041337.7| 35.78572 |  -4.22715 |G|910306| 3.036454 |PUN |23.9r|  0.000|1|0|8|2|1|0|0
962|SSTSL2 J022317.81-045034.1| 35.82420 |  -4.84278 |VisS|904746| 3.017908 |PUN |24.5r|  0.000|1|0|8|2|1|0|0
963|SSTSL2 J022319.51-042915.0| 35.83138 |  -4.48747 |G|904746| 3.017908 |PUN |22.9R|  0.000|2|0|9|2|1|0|0
964|SSTSL2 J022319.89-044559.4| 35.83297 |  -4.76666 |VisS|904746| 3.017908 |PUN |24.6r|  0.000|2|0|6|2|1|0|0
965|XMM:[RBO2008] ir 00173438| 35.83892 |  -4.98820 |G|910306| 3.036454 |PUN |24.0r|  0.000|1|0|0|1|1|0|0
966|WISEA J022323.49-041501.6| 35.84798 |  -4.25021 |VisS|910306| 3.036454 |PUN |     |  0.000|1|0|22|3|1|0|0
967|SSTSL2 J022324.12-041352.1| 35.85055 |  -4.23119 |VisS|910306| 3.036454 |PUN |     |  0.000|2|0|8|3|2|0|0
968|SSTSL2 J022325.21-043408.4| 35.85507 |  -4.56910 |G|904746| 3.017908 |PUN |24.0r|  0.000|2|0|10|2|1|0|0
969|SSTSL2 J022326.14-052815.3| 35.85886 |  -5.47096 |G|910306| 3.036454 |PUN |23.0r|  0.000|1|0|8|2|1|0|0
970|SSTSL2 J022328.01-054610.2| 35.86670 |  -5.76946 |VisS|910306| 3.036454 |PUN |24.4r|  0.000|1|0|10|2|1|0|0
971|WISEA J022328.59-041351.8| 35.86924 |  -4.23122 |VisS|904746| 3.017908 |PUN |24.7R|  0.000|3|0|28|4|1|0|0
972|SSTSL2 J022330.95-041242.2| 35.87890 |  -4.21169 |*|904746| 3.017908 |PUN |24.2r|  0.000|2|0|8|2|1|0|0
973|SPIRE 17197| 35.87919 |  -4.82089 |G|910306| 3.036454 |PUN |22.5r|  0.000|3|0|12|3|1|0|0
974|XMM:[RBO2008] ir 00136512| 35.88077 |  -5.93521 |VisS|904746| 3.017908 |PUN |24.5r|  0.000|1|0|0|1|1|0|0
975|SSTSL2 J022334.78-034528.0| 35.89484 |  -3.75779 |VisS|910306| 3.036454 |PUN |23.9r|  0.000|1|0|8|2|1|0|0
976|WISEA J022343.37-045033.2| 35.93066 |  -4.84273 |G|909271| 3.033000 |PUN |     |  0.000|3|0|25|5|3|0|0
977|SSTSL2 J022345.66-034506.2| 35.94019 |  -3.75167 |VisS|910306| 3.036454 |PUN |24.5r|  0.000|1|0|8|2|1|0|0
978|XMM:[RBO2008] ir 00142918| 35.94282 |  -5.71293 |G|910306| 3.036454 |PUN |24.6r|  0.000|1|0|0|1|1|0|0
979|WISEA J022347.85-045523.7| 35.94944 |  -4.92329 |VisS|910306| 3.036454 |PUN |     |  0.000|2|0|25|4|1|0|0
980|SSTSL2 J022349.38-050453.1| 35.95575 |  -5.08146 |VisS|910306| 3.036454 |PUN |23.7r|  0.000|3|0|10|4|3|0|0
981|SSTSL2 J022353.04-042141.3| 35.97095 |  -4.36149 |*|904746| 3.017908 |PUN |24.2r|  0.000|3|0|8|3|2|0|0
982|VVDS 020044609| 35.97469 |  -4.92116 |G|910306| 3.036454 |PUN |23.8r|  0.000|2|0|0|1|1|0|0
983|SSTSL2 J022356.73-034510.7| 35.98635 |  -3.75305 |G|910306| 3.036454 |PUN |24.1r|  0.000|1|0|8|2|1|0|0
984|XMM:[RBO2008] ir 00087084| 35.99471 |  -3.75965 |VisS|910306| 3.036454 |PUN |24.2r|  0.000|1|0|0|1|1|0|0
985|SSTSL2 J022400.18-031126.5| 36.00077 |  -3.19072 |XrayS|912958| 3.045300 |PUN |     |  0.000|3|0|10|4|1|0|0
986|SSTSL2 J022400.53-042155.7| 36.00225 |  -4.36555 |VisS|910306| 3.036454 |PUN |25.0r|  0.000|3|0|10|3|1|0|0
987|SSTSL2 J022403.69-051739.6| 36.01535 |  -5.29439 |VisS|904746| 3.017908 |PUN |24.8r|  0.000|1|0|8|2|1|0|0
988|SSTSL2 J022406.25-054206.1| 36.02600 |  -5.70172 |VisS|910306| 3.036454 |PUN |25.0r|  0.000|1|0|8|2|1|0|0
989|SSTSL2 J022409.90-045949.8| 36.04130 |  -4.99719 |VisS|904746| 3.017908 |PUN |24.9r|  0.000|2|0|8|3|1|0|0
990|XMM:[RBO2008] ir 00136875| 36.04928 |  -5.86342 |VisS|910306| 3.036454 |PUN |23.4r|  0.000|1|0|0|1|1|0|0
991|SPIRE 13315| 36.05559 |  -4.25218 |G|902945| 3.011900 |PUN |     |  0.000|2|0|16|3|1|0|0
992|WISEA J022413.68-044011.0| 36.05736 |  -4.67008 |IrS|911969| 3.042000 |PUN |     |  0.000|7|0|22|10|6|0|0
993|SSTSL2 J022418.05-040609.1| 36.07565 |  -4.10191 |G|902375| 3.010000 |PSE |23.8B|  0.000|10|0|33|9|3|1|0
994|SSTSL2 J022418.47-032841.2| 36.07751 |  -3.47831 |XrayS|914367| 3.050000 |PSE |     |  0.000|4|0|11|5|2|0|0
995|XMM:[RBO2008] ir 00081618| 36.07974 |  -3.87465 |VisS|904746| 3.017908 |PUN |24.2r|  0.000|1|0|0|1|1|0|0
996|WISEA J022423.41-070628.6| 36.09756 |  -7.10795 |IrS|908410| 3.030130 |SLS |     |  0.000|1|0|12|2|1|0|0
997|SSTSL2 J022425.86-050645.5| 36.10775 |  -5.11256 |VisS|904746| 3.017908 |PUN |24.9r|  0.000|1|0|8|2|1|0|0
998|XMM:[RBO2008] ir 00149445| 36.10830 |  -5.48255 |VisS|904746| 3.017908 |PUN |25.9r|  0.000|1|0|0|1|1|0|0
999|SSTSL2 J022427.55-053853.3| 36.11478 |  -5.64829 |VisS|910306| 3.036454 |PUN |24.7r|  0.000|1|0|8|2|1|0|0
1000|SSTSL2 J022431.35-035439.7| 36.13062 |  -3.91109 |VisS|904746| 3.017908 |PUN |24.1r|  0.000|1|0|8|2|1|0|0
1001|SPIRE 15835| 36.13141 |  -4.29852 |VisS|899527| 3.000500 |PUN |24.2r|  0.000|6|0|23|7|4|0|0
1002|WISEA J022432.98-061202.8| 36.13743 |  -6.20081 |IrS|903629| 3.014180 |SLS |     |  0.000|1|0|12|2|1|0|0
1003|SSTSL2 J022434.48-045944.8| 36.14375 |  -4.99597 |VisS|910306| 3.036454 |PUN |24.3r|  0.000|1|0|8|2|1|0|0
1004|PHz G179.77-62.30| 36.14910 | -10.22320 |RadioS|899378| 3.000000 |PUN |     |  0.000|1|0|4|1|1|0|0
1005|SSTSL2 J022437.07-043309.4| 36.15443 |  -4.55267 |VisS|904746| 3.017908 |PUN |22.9r|  0.000|3|0|8|3|1|0|0
1006|SSTSL2 J022440.16-051857.3| 36.16728 |  -5.31599 |VisS|910306| 3.036454 |PUN |25.0r|  0.000|1|0|8|2|1|0|0
1007|WISEA J022440.20+145607.0| 36.16750 |  14.93531 |IrS|903809| 3.014781 |SLS |     |  0.000|1|0|12|2|1|0|0
1008|WISEA J022441.39-090328.8| 36.17265 |  -9.05799 |*|912868| 3.045000 |PUN |21.4g|  0.000|3|0|17|2|1|3|0
1009|HETDEX J022441.51-000822.6| 36.17290 |  -0.13947 |IrS|912227| 3.042862 |SLS |     |  0.000|1|0|2|2|1|0|0
1010|SSTSL2 J022442.23-053947.4| 36.17598 |  -5.66310 |G|904746| 3.017908 |PUN |24.2r|  0.000|1|0|8|2|1|0|0
1011|SSTSL2 J022444.25-052422.2| 36.18448 |  -5.40693 |IrS|908371| 3.030000 |PSE |     |  0.000|2|0|8|3|1|0|0
1012|XMM:[RBO2008] ir 00081435| 36.18798 |  -3.84023 |VisS|904746| 3.017908 |PUN |25.5r|  0.000|1|0|0|1|1|0|0
1013|SSTSL2 J022449.03-044125.7| 36.20428 |  -4.69046 |G|910306| 3.036454 |PUN |24.7r|  0.000|3|0|8|3|1|0|0
1014|VVDS 020122373| 36.21831 |  -4.73633 |*|910306| 3.036454 |PUN |23.5r|  0.000|3|0|0|2|1|0|0
1015|WISEA J022453.78-034624.3| 36.22455 |  -3.77342 |VisS|904746| 3.017908 |PUN |25.2r|  0.000|1|0|22|3|1|0|0
1016|SPIRE 13525| 36.22470 |  -4.76784 |G|907352| 3.026600 |PUN |     |  0.000|2|0|23|3|1|0|0
1017|SSTSL2 J022454.31-051909.8| 36.22633 |  -5.31958 |VisS|910306| 3.036454 |PUN |25.1r|  0.000|1|0|8|2|1|0|0
1018|XMM:[RBO2008] ir 00075249| 36.23104 |  -3.97228 |VisS|904746| 3.017908 |PUN |26.2r|  0.000|1|0|0|1|1|0|0
1019|SSTSL2 J022456.89-044953.9| 36.23705 |  -4.83173 |VisS|910306| 3.036454 |PUN |27.6r|  0.000|2|0|8|3|1|0|0
1020|SSTSL2 J022457.12-035848.4| 36.23806 |  -3.98013 |VisS|910306| 3.036454 |PUN |25.3r|  0.000|1|0|10|2|1|0|0
1021|XMM:[RBO2008] ir 00080894| 36.25059 |  -3.83174 |VisS|904746| 3.017908 |PUN |24.6r|  0.000|1|0|0|1|1|0|0
1022|SSTSL2 J022500.19-051324.2| 36.25082 |  -5.22342 |VisS|904746| 3.017908 |PUN |24.4r|  0.000|1|0|8|2|1|0|0
1023|XMM:[RBO2008] ir 00138882| 36.25307 |  -5.70438 |G|910306| 3.036454 |PUN |23.6r|  0.000|1|0|0|1|1|0|0
1024|SSTSL2 J022501.87-033047.6| 36.25838 |  -3.51240 |XrayS|911369| 3.040000 |PSE |     |  0.000|4|0|9|5|2|0|0
1025|XMM:[RBO2008] ir 00149669| 36.26982 |  -5.41727 |VisS|910306| 3.036454 |PUN |24.3r|  0.000|1|0|0|1|1|0|0
1026|XMM:[RBO2008] ir 00074143| 36.28241 |  -3.97960 |VisS|904746| 3.017908 |PUN |24.5r|  0.000|1|0|0|1|1|0|0
1027|VVDS:[RBO2008] ir 00069321| 36.28956 |  -4.10076 |VisS|904746| 3.017908 |PUN |25.5r|  0.000|2|0|0|2|1|0|0
1028|SSTSL2 J022519.50-035948.7| 36.33118 |  -3.99692 |VisS|910306| 3.036454 |PUN |25.0r|  0.000|1|0|8|2|1|0|0
1029|SSTSL2 J022522.36-040607.0| 36.34317 |  -4.10191 |VisS|910306| 3.036454 |PUN |25.2r|  0.000|3|0|10|3|1|0|0
1030|XMM:[RBO2008] ir 00141615| 36.37143 |  -5.59339 |G|910306| 3.036454 |PUN |24.4r|  0.000|1|0|0|1|1|0|0
1031|SSTSL2 J022529.84-050628.7| 36.37431 |  -5.10800 |VisS|904746| 3.017908 |PUN |24.5r|  0.000|1|0|8|2|1|0|0
1032|VVDS:[RBO2008] ir 00036507| 36.37500 |  -4.86585 |VisS|904746| 3.017908 |PUN |25.0r|  0.000|2|0|0|2|1|0|0
1033|SSTSL2 J022530.47-051421.2| 36.37694 |  -5.23931 |VisS|904746| 3.017908 |PUN |24.3r|  0.000|1|0|10|2|1|0|0
1034|XMM:[RBO2008] ir 00158463| 36.38245 |  -5.14641 |G|910306| 3.036454 |PUN |24.5r|  0.000|1|0|0|1|1|0|0
1035|VVDS 020258539| 36.39154 |  -4.43186 |G|905973| 3.022000 |SUN?|24.2V|  0.000|3|0|0|2|1|0|0
1036|XMM:[RBO2008] ir 00046403| 36.39706 |  -4.60854 |VisS|904746| 3.017908 |PUN |     |  0.000|2|0|0|2|1|0|0
1037|SSTSL2 J022537.22-035914.9| 36.40507 |  -3.98748 |G|904746| 3.017908 |PUN |24.0r|  0.000|1|0|8|2|1|0|0
1038|XMM:[RBO2008] ir 00026650| 36.40536 |  -5.08308 |G|910306| 3.036454 |PUN |24.5r|  0.000|1|0|0|1|1|0|0
1039|SSTSL2 J022538.87-040059.8| 36.41198 |  -4.01663 |VisS|904746| 3.017908 |PUN |24.5r|  0.000|2|0|8|3|1|0|0
1040|SSTSL2 J022539.38-035528.5| 36.41409 |  -3.92462 |G|904746| 3.017908 |PUN |     |  0.000|1|0|10|2|1|0|0
1041|SPIRE 03788| 36.41586 |  -4.77296 |G|906602| 3.024100 |PUN |     |  0.000|2|0|9|2|1|0|0
1042|SSTSL2 J022540.14-042228.3| 36.41722 |  -4.37452 |VisS|910306| 3.036454 |PUN |24.5r|  0.000|2|0|8|3|1|0|0
1043|XMM:[RBO2008] ir 00145263| 36.42608 |  -5.47588 |G|910306| 3.036454 |PUN |24.4r|  0.000|1|0|0|1|1|0|0
1044|VVDS 020161550| 36.43729 |  -4.64497 |G|912868| 3.045000 |SLS |24.1V|  0.000|4|0|0|2|1|0|0
1045|XMM:[RBO2008] ir 00025638| 36.43878 |  -5.09368 |VisS|910306| 3.036454 |PUN |26.0r|  0.000|1|0|0|1|1|0|0
1046|XMM:[RBO2008] ir 00074009| 36.43924 |  -3.92595 |VisS|910306| 3.036454 |PUN |24.8r|  0.000|1|0|0|1|1|0|0
1047|XMM:[RBO2008] ir 00024585| 36.45438 |  -5.11270 |G|904746| 3.017908 |PUN |24.2r|  0.000|1|0|0|1|1|0|0
1048|SSTSL2 J022549.74-052059.4| 36.45720 |  -5.34989 |G|910306| 3.036454 |PUN |23.8r|  0.000|1|0|8|2|1|0|0
1049|SSTSL2 J022550.39-040210.1| 36.45995 |  -4.03617 |G|910306| 3.036454 |PUN |23.8r|  0.000|2|0|8|3|1|0|0
1050|SSTSL2 J022556.33-045941.3| 36.48471 |  -4.99483 |VisS|910306| 3.036454 |PUN |24.6r|  0.000|2|0|8|3|1|0|0
1051|SSTSL2 J022556.59-035359.6| 36.48575 |  -3.89991 |G|904746| 3.017908 |PUN |23.9r|  0.000|1|0|8|2|1|0|0
1052|SSTSL2 J022557.20-040212.3| 36.48834 |  -4.03683 |VisS|910306| 3.036454 |PUN |24.9r|  0.000|2|0|8|3|1|0|0
1053|SSTSL2 J022559.41-035731.1| 36.49755 |  -3.95865 |VisS|910306| 3.036454 |PUN |24.2r|  0.000|1|0|8|2|1|0|0
1054|WISEA J022559.76-073939.0| 36.49902 |  -7.66084 |QSO|913242| 3.046248 |SLS |19.6g|  0.000|38|0|37|9|16|4|0
1055|SSTSL2 J022600.63-040045.0| 36.50260 |  -4.01252 |G|904746| 3.017908 |PUN |23.9r|  0.000|2|0|8|3|1|0|0
1056|SSTSL2 J022601.49-035848.6| 36.50622 |  -3.98018 |VisS|910306| 3.036454 |PUN |24.5r|  0.000|1|0|8|2|1|0|0
1057|WISEA J022601.58+025533.1| 36.50650 |   2.92590 |QSO|905933| 3.021866 |SLS |     |  0.000|7|0|12|3|3|0|0
1058|SSTSL2 J022603.30-050545.5| 36.51375 |  -5.09601 |G|910306| 3.036454 |PUN |22.6r|  0.000|1|0|20|3|1|0|0
1059|XMM:[RBO2008] ir 00068292| 36.52411 |  -4.03374 |G|910306| 3.036454 |PUN |24.2r|  0.000|2|0|0|2|1|0|0
1060|SSTSL2 J022608.33-040314.9| 36.53446 |  -4.05410 |VisS|908371| 3.030000 |PSE |23.3r|  0.000|7|0|10|7|3|0|0
1061|XMM:[RBO2008] ir 00055388| 36.53454 |  -4.32495 |G|910306| 3.036454 |PUN |24.3r|  0.000|1|0|0|1|1|0|0
1062|WISEA J022610.63+042805.4| 36.54407 |   4.46847 |QSO|907356| 3.026614 |SLS |     |  0.000|7|0|12|3|3|0|0
1063|SSTSL2 J022611.02-052001.9| 36.54590 |  -5.33391 |VisS|904746| 3.017908 |PUN |24.4r|  0.000|1|0|8|2|1|0|0
1064|XMM:[RBO2008] ir 00032819| 36.54776 |  -4.89883 |VisS|904746| 3.017908 |PUN |     |  0.000|2|0|0|2|1|0|0
1065|SSTSL2 J022617.17-041755.5| 36.57153 |  -4.29869 |VisS|910306| 3.036454 |PUN |24.9r|  0.000|2|0|8|3|1|0|0
1066|XMM:[RBO2008] ir 00138246| 36.57336 |  -5.61462 |VisS|904746| 3.017908 |PUN |24.3r|  0.000|1|0|0|1|1|0|0
1067|SSTSL2 J022618.29-045914.8| 36.57616 |  -4.98747 |G|910306| 3.036454 |PUN |23.9r|  0.000|2|0|8|3|1|0|0
1068|XMM:[RBO2008] ir 00077034| 36.62655 |  -3.78443 |VisS|910306| 3.036454 |PUN |24.5r|  0.000|1|0|0|1|1|0|0
1069|XMM:[RBO2008] ir 00002257| 36.62732 |  -5.62404 |VisS|910306| 3.036454 |PUN |24.3r|  0.000|1|0|0|1|1|0|0
1070|SPIRE 16084| 36.63450 |  -4.51581 |G|905673| 3.021000 |SLS |23.9V|  0.000|5|0|1|3|1|0|0
1071|VVDS 020466932| 36.64379 |  -4.29861 |G|902675| 3.011000 |SLS |24.6V|  0.000|4|0|0|2|1|0|0
1072|VVDS 020212068| 36.67296 |  -4.52792 |G|911069| 3.039000 |SLS |24.5V|  0.000|3|0|0|2|1|0|0
1073|VVDS 020124532| 36.68779 |  -4.73158 |G|901176| 3.006000 |SLS |23.8V|  0.000|4|0|0|2|1|0|0
1074|XMM:[RBO2008] ir 00067856| 36.68816 |  -3.98375 |G|904746| 3.017908 |PUN |24.1r|  0.000|1|0|0|1|1|0|0
1075|SSTSL2 J022651.03-044328.0| 36.71255 |  -4.72452 |VisS|904746| 3.017908 |PUN |24.7r|  0.000|2|0|8|3|1|0|0
1076|HETDEX J022652.08+000445.4| 36.71702 |   0.07963 |IrS|899763| 3.001286 |SLS |     |  0.000|1|0|2|2|1|0|0
1077|VVDS 020427263| 36.73454 |  -4.05731 |VisS|903575| 3.014000 |PUN |25.0V|  0.000|8|0|13|5|1|0|0
1078|SSTSL2 J022656.79-044155.0| 36.73661 |  -4.69861 |VisS|904746| 3.017908 |PUN |24.8r|  0.000|3|0|7|3|1|0|0
1079|WISEA J022659.74-030330.3| 36.74901 |  -3.05828 |IrS|906318| 3.023150 |SLS |     |  0.000|0|0|12|2|1|0|0
1080|SSTSL2 J022700.09-044230.2| 36.75036 |  -4.70850 |VisS|904746| 3.017908 |PUN |25.4r|  0.000|3|0|10|3|1|0|0
1081|WISEA J022702.53-024507.9| 36.76051 |  -2.75200 |IrS|899378| 3.000000 |PSE |     |  0.000|1|0|12|2|1|0|0
1082|SSTSL2 J022702.80-051547.7| 36.76164 |  -5.26328 |VisS|910306| 3.036454 |PUN |24.1r|  0.000|1|0|8|2|1|0|0
1083|VVDS 020209017| 36.77921 |  -4.53511 |G|907772| 3.028000 |SLS |24.0V|  0.000|4|0|0|2|1|0|0
1084|SSTSL2 J022709.77-044339.6| 36.79074 |  -4.72767 |XrayS|911429| 3.040200 |PUN |     |  0.000|8|0|10|8|2|0|0
1085|SSTSL2 J022710.66-044837.8| 36.79437 |  -4.81062 |G|912329| 3.043200 |S1L |23.6r|  0.000|4|0|8|4|2|0|0
1086|WISEA J022715.05+000659.1| 36.81272 |   0.11642 |IrS|911690| 3.041069 |SLS |     |  0.000|1|0|12|2|1|0|0
1087|SSTSL2 J022716.54-041547.0| 36.81895 |  -4.26310 |VisS|910306| 3.036454 |PUN |22.5R|  0.000|3|0|10|3|1|0|0
1088|SSTSL2 J022719.03-041833.3| 36.82928 |  -4.30931 |G|910306| 3.036454 |PUN |25.2r|  0.000|3|0|8|3|1|0|0
1089|SDSS J022720.26+004214.4| 36.83444 |   0.70400 |*|914367| 3.050000 |PUN |21.2g|  0.000|1|0|13|3|1|4|0
1090|XMM:[RBO2008] ir 00018670| 36.85607 |  -5.11062 |VisS|904746| 3.017908 |PUN |     |  0.000|1|0|0|1|1|0|0
1091|VVDS 020160394| 36.89704 |  -4.64775 |G|906872| 3.025000 |SLS |24.0V|  0.000|4|0|0|2|1|0|0
1092|VVDS 020232576| 36.89996 |  -4.48968 |VisS|904746| 3.017908 |PUN |25.1r|  0.000|3|0|0|2|1|0|0
1093|SSTSL2 J022738.28-051531.9| 36.90953 |  -5.25881 |VisS|904746| 3.017908 |PUN |     |  0.000|1|0|8|2|1|0|0
1094|SSTSL2 J022738.89-052002.5| 36.91202 |  -5.33404 |VisS|910306| 3.036454 |PUN |24.9r|  0.000|1|0|10|2|1|0|0
1095|SSTSL2 J022744.35-050630.4| 36.93479 |  -5.10852 |VisS|910306| 3.036454 |PUN |22.6r|  0.000|1|0|8|2|1|0|0
1096|XMM:[RBO2008] ir 00001220| 36.93499 |  -5.54128 |G|910306| 3.036454 |PUN |23.7r|  0.000|1|0|0|1|1|0|0
1097|XMM:[RBO2008] ir 00038329| 36.95075 |  -4.60889 |G|904746| 3.017908 |PUN |23.7r|  0.000|1|0|0|1|1|0|0
1098|GALEXASC J022748.38-052931.6  | 36.95248 |  -5.49188 |VisS|904746| 3.017908 |PUN |22.3r|  0.000|1|0|3|2|1|0|0
1099|VVDS 020172767| 36.95535 |  -4.61888 |VisS|904746| 3.017908 |PUN |24.4r|  0.000|3|0|0|2|1|0|0
1100|SSTSL2 J022750.12-050422.0| 36.95937 |  -5.07249 |VisS|910306| 3.036454 |PUN |24.2r|  0.000|1|0|14|3|1|0|0
1101|VVDS 020311535| 36.96554 |  -4.31230 |*|914367| 3.050000 |PSE |23.7R|  0.000|3|0|0|3|1|0|0
1102|XMM:[RBO2008] ir 00006268| 36.96561 |  -5.38141 |VisS|910306| 3.036454 |PUN |24.4r|  0.000|1|0|0|1|1|0|0
1103|SSTSL2 J022753.87-052539.6| 36.97446 |  -5.42768 |VisS|904746| 3.017908 |PUN |25.1r|  0.000|1|0|4|2|1|0|0
1104|XXL-N 047_003| 36.98302 |  -4.63387 |VisS|904746| 3.017908 |PUN |24.5r|  0.000|3|0|0|3|1|0|0
1105|SSTSL2 J022756.02-051609.3| 36.98341 |  -5.26926 |VisS|904746| 3.017908 |PUN |     |  0.000|1|0|8|2|1|0|0
1106|XMM:[RBO2008] ir 00020521| 36.98428 |  -5.01906 |VisS|910306| 3.036454 |PUN |23.2r|  0.000|1|0|0|1|1|0|0
1107|XMM:[RBO2008] ir 00015922| 37.01095 |  -5.12172 |VisS|910306| 3.036454 |PUN |24.5r|  0.000|1|0|0|1|1|0|0
1108|SSTSL2 J022804.92-045902.4| 37.02058 |  -4.98403 |G|904746| 3.017908 |PUN |23.9r|  0.000|1|0|9|2|1|0|0
1109|XMM:[RBO2008] ir 00028615| 37.03909 |  -4.80564 |VisS|904746| 3.017908 |PUN |23.5r|  0.000|1|0|0|1|1|0|0
1110|XMM:[RBO2008] ir 00000359| 37.04442 |  -5.56926 |VisS|910306| 3.036454 |PUN |23.5r|  0.000|1|0|0|1|1|0|0
1111|WISEA J022813.04-051749.4| 37.05438 |  -5.29699 |VisS|904746| 3.017908 |PUN |22.5r|  0.000|1|0|22|3|1|0|0
